date,source,market,code,name,shares,share_unit,close,source_file,industry,shares_change,shares_change_pct,cash_proxy
2024-07-04,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-05,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-08,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-09,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-10,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-11,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-12,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-15,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-16,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-17,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-18,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-19,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-22,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-23,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-24,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-25,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-26,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-29,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-30,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-07-31,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-08-01,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-08-02,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-08-05,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-08-06,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
2024-08-07,akshare_fund_scale_daily_szse,SZ,159793,线上消费ETF平安,44758908.0,份,,akshare:szse_daily,未分类,0.0,0.0,
