date,plot_industry,shares,change_pct_from_start
2026-07-08,医药医疗,292328940494.0,4.501322422195075
2026-07-08,地产基建,6954266012.0,-13.03651999365265
2026-07-08,新能源,62404790823.0,-6.499805560678418
2026-07-08,汽车,1771900128.0,-10.347095059487877
2026-07-08,消费,118085746306.0,1.4102824286216231
2026-07-08,科技,340591956228.0,42.93161848451468
2026-07-08,资源周期,114287196834.0,1.4630668157161963
2026-07-08,金融,242222235313.0,4.362101575710731
2026-07-08,高端制造,8318936857.0,66.61655898495609
2026-07-09,公用事业,20012002220.0,3.5525165212363374
2026-07-09,军工,32783771779.0,-0.8594418850341512
2026-07-09,农业,7450175993.0,10.990006174798772
2026-07-09,医药医疗,292021140494.0,4.391290528030933
2026-07-09,地产基建,6961516012.0,-12.945858343816695
2026-07-09,新能源,62104790823.0,-6.949291216537046
2026-07-09,汽车,1760400128.0,-10.928961040828266
2026-07-09,消费,118222846306.0,1.5280218692898861
2026-07-09,科技,371609136214.0,55.94817878535954
2026-07-09,资源周期,113698996834.0,0.9408685506936632
2026-07-09,金融,241917035313.0,4.230605334831972
2026-07-09,高端制造,8485563457.0,69.95385450776097
2026-07-10,公用事业,20106910957.0,4.043623730208168
2026-07-10,军工,32266771779.0,-2.4228882416937547
2026-07-10,农业,7388175993.0,10.066352775294774
2026-07-10,医药医疗,288448840494.0,3.1142699447867406
2026-07-10,地产基建,6992016012.0,-12.564454161748206
2026-07-10,新能源,61757790823.0,-7.469196291813529
2026-07-10,汽车,1755900128.0,-11.156647729178859
2026-07-10,消费,117017646306.0,0.493014036369388
2026-07-10,科技,382687972698.0,60.59748420971716
2026-07-10,资源周期,113794996834.0,1.0260964212175816
2026-07-10,金融,243371435313.0,4.857237486647348
2026-07-10,高端制造,8482563457.0,69.8937687437328
2026-07-13,公用事业,20014810957.0,3.5670503885325333
2026-07-13,军工,33393971779.0,0.9858481862108803
2026-07-13,农业,7377675993.0,9.909927602798119
2026-07-13,医药医疗,290810840494.0,3.9586342528299623
2026-07-13,地产基建,7035766012.0,-12.017357998945034
2026-07-13,新能源,61977790823.0,-7.139573477517203
2026-07-13,汽车,1772400128.0,-10.321796538560035
2026-07-13,消费,117464346306.0,0.8766333518071434
2026-07-13,科技,385863922698.0,61.9302921795625
2026-07-13,资源周期,114075396834.0,1.275032826372824
2026-07-13,金融,244021635313.0,5.137377905452589
2026-07-13,高端制造,8353063457.0,67.30006659651721
2026-07-14,公用事业,19979510957.0,3.384389813492894
2026-07-14,军工,33818571779.0,2.2698700876377043
2026-07-14,农业,7505675993.0,11.816824943709614
2026-07-14,医药医疗,290462040494.0,3.8339457385854647
2026-07-14,地产基建,7067766012.0,-11.61719623415186
2026-07-14,新能源,61702790823.0,-7.551601995387602
2026-07-14,汽车,1774400128.0,-10.22060245484866
2026-07-14,消费,117400446306.0,0.8217569823053106
2026-07-14,科技,389121222698.0,63.297239203343494
2026-07-14,资源周期,113873096834.0,1.0954328450500483
2026-07-14,金融,244453435313.0,5.323420096840015
2026-07-14,高端制造,8377863457.0,67.79677557915001
2026-07-15,公用事业,20152710957.0,4.280616770911161
2026-07-15,军工,34167571779.0,3.3252719802377095
2026-07-15,农业,7446175993.0,10.930415632895274
2026-07-15,医药医疗,283862540494.0,1.474766123457938
2026-07-15,地产基建,7204766012.0,-9.90400367863108
2026-07-15,新能源,61712790823.0,-7.536619140192313
2026-07-15,汽车,1773900128.0,-10.2459009757765
2026-07-15,消费,117193746306.0,0.644246096921397
2026-07-15,科技,394418022698.0,65.5200756002253
2026-07-15,资源周期,114292296834.0,1.4675945463377804
2026-07-15,金融,246022735313.0,5.999557222695251
2026-07-15,高端制造,8362563457.0,67.4903381826064
2026-07-16,公用事业,20307510957.0,5.08163255040508
2026-07-16,军工,34484571779.0,4.283903498731112
2026-07-16,农业,7649461150.0,13.95888379953647
2026-07-16,医药医疗,283954340494.0,1.5075826532963577
2026-07-16,地产基建,7268766012.0,-9.103680149044735
2026-07-16,新能源,61405790823.0,-7.99659279468764
2026-07-16,汽车,1780400128.0,-9.917020203714543
2026-07-16,消费,117011646306.0,0.4878613256180442
2026-07-16,科技,393658789946.0,65.2014586626686
2026-07-16,资源周期,114408296834.0,1.570578223220842
2026-07-16,金融,248736735313.0,7.1688914223837275
2026-07-16,高端制造,8289263457.0,66.02224268151835
2026-07-17,公用事业,20824441020.0,7.756497778814553
2026-07-17,军工,34838171779.0,5.353216132608951
2026-07-17,农业,7622961150.0,13.56409645942589
2026-07-17,医药医疗,287989340494.0,2.950008556325323
2026-07-17,地产基建,7369266012.0,-7.846922106491161
2026-07-17,新能源,61248290823.0,-8.232572764013424
2026-07-17,汽车,1777400128.0,-10.068811329281601
2026-07-17,消费,116715046306.0,0.23314565747645233
2026-07-17,科技,403437539340.0,69.30517412652777
2026-07-17,资源周期,113531796834.0,0.7924300095311754
2026-07-17,金融,250996735313.0,8.142618500974708
2026-07-17,高端制造,8228263457.0,64.80049881294573
2026-07-20,公用事业,21285241020.0,10.140916843354585
2026-07-20,军工,34954371779.0,5.704613553583493
2026-07-20,农业,7621461150.0,13.541750006212094
2026-07-20,医药医疗,287154040494.0,2.6514067330787094
2026-07-20,地产基建,7384266012.0,-7.659346279244361
